character,copyright,trigger,core_tags,count,url
abigail_williams_(swimsuit_foreigner)_(third_ascension)_(fate),fate/grand_order,"abigail williams (swimsuit foreigner) (third ascension) (fate), fate/grand order","1girl, blue eyes, blonde hair, very long hair, parted bangs, sidelocks, twintails, hair bow, small breasts, thighs, navel, white bikini, white headwear, white bow, bare shoulders, swim ring, forehead, black cat, bonnet, miniskirt, innertube",864,https://danbooru.donmai.us/posts?tags=abigail_williams_(swimsuit_foreigner)_(third_ascension)_(fate)
abigail_williams_(third_ascension)_(fate),fate/grand_order,"abigail williams (third ascension) (fate), fate/grand order","1girl, pale skin, white skin, red eyes, purple eyes, pink eyes, third eye, white hair, very long hair, parted bangs, small breasts, navel, witch hat, black panties, black headwear, hat bow, revealing clothes, black gloves, orange bow, black bow, polka dot bow, tentacles, forehead, keyhole, black hat",854,https://danbooru.donmai.us/posts?tags=abigail_williams_(third_ascension)_(fate)
abigail_williams_(traveling_outfit)_(fate),fate/grand_order,"abigail williams (traveling outfit) (fate), fate/grand order","1girl, blue eyes, blonde hair, single hair bun, long hair, parted bangs, hair bow, crossed bandaids, bandaid on forehead, black jacket, orange bow, black bow, long sleeves, polka dot bow, sleeves past fingers, forehead, tentacles, teddy bear",1062,https://danbooru.donmai.us/posts?tags=abigail_williams_(traveling_outfit)_(fate)
abomasnow,pokemon,"abomasnow, pokemon",,141,https://danbooru.donmai.us/posts?tags=abomasnow
abra,pokemon,"abra, pokemon","no humans, tail, red eyes, long hair, blunt bangs, pokemon (creature)",186,https://danbooru.donmai.us/posts?tags=abra
absinthe_(arknights),arknights,"absinthe (arknights), arknights","1girl, bear girl, bear ears, red eyes, hair between eyes, short hair, grey hair, brown hair, large breasts, long sleeves",275,https://danbooru.donmai.us/posts?tags=absinthe_(arknights)
absol,pokemon,"absol, pokemon","no humans, furry female, single horn, tail, red eyes, white pupils, white hair, short hair, sidelocks, pokemon (creature), claws, white fur, body fur",1002,https://danbooru.donmai.us/posts?tags=absol
abukuma_(azur_lane),azur_lane,"abukuma (azur lane), azur lane","1girl, oni horns, skin fang, pointy ears, horns, ear piercing, fang, red eyes, hair between eyes, eyebrows, eyelashes, black hair, long hair, short hair, blue hair, two-tone hair, purple hair, ahoge, hairclip, medium breasts, large breasts, black thighhighs, skindentation, bare shoulders, red ribbon, earrings, facial mark, retrofit (azur lane), jingle bell",33,https://danbooru.donmai.us/posts?tags=abukuma_(azur_lane)
abukuma_(kancolle),kantai_collection,"abukuma (kancolle), kantai collection","1girl, blue eyes, hair between eyes, blonde hair, long hair, double bun, twintails, hair rings, serafuku, serafuku",2258,https://danbooru.donmai.us/posts?tags=abukuma_(kancolle)
abukuma_kai_ni_(kancolle),kantai_collection,"abukuma kai ni (kancolle), kantai collection","1girl, blue eyes, hair between eyes, blonde hair, long hair, double bun, twintails, hair rings, serafuku, serafuku, black gloves, bike shorts, pleated skirt, partially fingerless gloves, black jacket, short sleeves, grey sailor collar, red ribbon",474,https://danbooru.donmai.us/posts?tags=abukuma_kai_ni_(kancolle)
aburame_shino,naruto_(series),"aburame shino, naruto (series)",,101,https://danbooru.donmai.us/posts?tags=aburame_shino
abuto,gintama,"abuto, gintama",,31,https://danbooru.donmai.us/posts?tags=abuto
abyss_(sound_horizon),sound_horizon,"abyss (sound horizon), sound horizon",,34,https://danbooru.donmai.us/posts?tags=abyss_(sound_horizon)
abyss_lector_(genshin_impact),genshin_impact,"abyss lector (genshin impact), genshin impact",,30,https://danbooru.donmai.us/posts?tags=abyss_lector_(genshin_impact)
abyss_mage_(genshin_impact),genshin_impact,"abyss mage (genshin impact), genshin impact","1girl, hair between eyes, long sleeves, wide sleeves",152,https://danbooru.donmai.us/posts?tags=abyss_mage_(genshin_impact)
abyss_watcher,dark_souls_(series),"abyss watcher, dark souls (series)","1boy, red eyes, glowing eyes, white hair, full armor, helmet, red cape, gauntlets, pauldrons",96,https://danbooru.donmai.us/posts?tags=abyss_watcher
abyssal_admiral_(kancolle),kantai_collection,"abyssal admiral (kancolle), kantai collection","1boy, pale skin, mustache, beard, black hair, naval uniform, naval uniform, hat",534,https://danbooru.donmai.us/posts?tags=abyssal_admiral_(kancolle)
abyssal_chishima_princess,kantai_collection,"abyssal chishima princess, kantai collection",,36,https://danbooru.donmai.us/posts?tags=abyssal_chishima_princess
abyssal_crane_princess,kantai_collection,"abyssal crane princess, kantai collection","1girl, white skin, horns, red eyes, hair between eyes, long hair, white hair, twintails, detached sleeves",130,https://danbooru.donmai.us/posts?tags=abyssal_crane_princess
abyssal_jellyfish_princess,kantai_collection,"abyssal jellyfish princess, kantai collection","1girl, floating hair, white skin, blue eyes, glowing eyes, one eye covered, white hair, absurdly long hair, long hair, very long hair, large breasts, cleavage, white dress",76,https://danbooru.donmai.us/posts?tags=abyssal_jellyfish_princess
abyssal_nimbus_princess,kantai_collection,"abyssal nimbus princess, kantai collection","1girl, pale skin, horns, fangs, lips, yellow eyes, hair between eyes, white hair, long hair, very long hair, twin braids, twintails, legs, white dress, bike shorts, juliet sleeves, claws, skeletal hand, carapace, beret, turret, rigging",45,https://danbooru.donmai.us/posts?tags=abyssal_nimbus_princess
abyssal_pacific_princess,kantai_collection,"abyssal pacific princess, kantai collection",,36,https://danbooru.donmai.us/posts?tags=abyssal_pacific_princess
abyssal_sun_princess,kantai_collection,"abyssal sun princess, kantai collection","1girl, white skin, horns, fangs, teeth, red eyes, brown eyes, thick eyebrows, short eyebrows, long hair, white hair, black hair, multi-tied hair, parted bangs, high ponytail, japanese clothes, japanese clothes, halo, wide sleeves, long sleeves, tassel, fingernails, black sclera, claws, miko, skeletal arm, kariginu, headgear, miko",35,https://danbooru.donmai.us/posts?tags=abyssal_sun_princess
abyssal_twin_princess_(black),kantai_collection,"abyssal twin princess (black), kantai collection",,84,https://danbooru.donmai.us/posts?tags=abyssal_twin_princess_(black)
abyssal_twin_princess_(white),kantai_collection,"abyssal twin princess (white), kantai collection",,86,https://danbooru.donmai.us/posts?tags=abyssal_twin_princess_(white)
acacia_(snowbreak),snowbreak:_containment_zone,"acacia (snowbreak), snowbreak: containment zone","1girl, yellow eyes, hair between eyes, grey hair, long hair, short hair, ahoge, hair ornament, medium breasts, small breasts, thighs, china dress, china dress, blue dress, puffy short sleeves, wrist cuffs",38,https://danbooru.donmai.us/posts?tags=acacia_(snowbreak)
academy_ahri,league_of_legends,"academy ahri, league of legends","1girl, fox ears, fox tail, multiple tails, yellow eyes, slit pupils, long hair, red hair, pink hair, heart hair ornament, swept bangs, hairclip, large breasts, medium breasts, school uniform, school uniform, black thighhighs, pleated skirt, whisker markings",82,https://danbooru.donmai.us/posts?tags=academy_ahri
academy_d.va,overwatch,"academy d.va, overwatch","1girl, lips, brown eyes, round eyewear, long hair, black hair, brown hair, twin braids, swept bangs, medium breasts, school uniform, school uniform, headphones, pink skirt, pink necktie, whisker markings, blazer",83,https://danbooru.donmai.us/posts?tags=academy_d.va
acasta_(azur_lane),azur_lane,"acasta (azur lane), azur lane","1girl, blue eyes, black hair, short hair, medium breasts, large breasts, thighs, white thighhighs, pleated skirt, long sleeves, blue bow, one side up",33,https://danbooru.donmai.us/posts?tags=acasta_(azur_lane)
accelerator_(toaru_majutsu_no_index),toaru_majutsu_no_index,"accelerator (toaru majutsu no index), toaru majutsu no index","1boy, red eyes, white hair, short hair, albino",2640,https://danbooru.donmai.us/posts?tags=accelerator_(toaru_majutsu_no_index)
accelgor,pokemon,"accelgor, pokemon",,110,https://danbooru.donmai.us/posts?tags=accelgor
accord_sensei,puyopuyo,"accord sensei, puyopuyo",,34,https://danbooru.donmai.us/posts?tags=accord_sensei
ace_(arknights),arknights,"ace (arknights), arknights",,51,https://danbooru.donmai.us/posts?tags=ace_(arknights)
ace_(fft-0),final_fantasy,"ace (fft-0), final fantasy","1boy, blue eyes, blonde hair, short hair, akademeia uniform, school uniform, uniform, cape, akademeia uniform, scarf, school uniform, jacket, card",49,https://danbooru.donmai.us/posts?tags=ace_(fft-0)
ace_trainer_(pokemon),pokemon,"ace trainer (pokemon), pokemon","1girl, long hair, blonde hair, blue hair",397,https://danbooru.donmai.us/posts?tags=ace_trainer_(pokemon)
ace_trappola,twisted_wonderland,"ace trappola, twisted wonderland","1boy, red eyes, hair between eyes, short hair, orange hair, red hair, night raven college uniform, school uniform, long sleeves, facial mark",198,https://danbooru.donmai.us/posts?tags=ace_trappola
acerola_(fall_2020)_(pokemon),pokemon,"acerola (fall 2020) (pokemon), pokemon",,77,https://danbooru.donmai.us/posts?tags=acerola_(fall_2020)_(pokemon)
acerola_(pokemon),pokemon,"acerola (pokemon), pokemon","1girl, purple eyes, eyelashes, purple hair, flipped hair, short hair, medium hair, hair ornament, navel, collarbone, topknot, stitches, armlet",1030,https://danbooru.donmai.us/posts?tags=acerola_(pokemon)
acerola_(summer_2024)_(pokemon),pokemon,"acerola (summer 2024) (pokemon), pokemon",,39,https://danbooru.donmai.us/posts?tags=acerola_(summer_2024)_(pokemon)
acfun_girl,acfun,"acfun girl, acfun","1girl, yellow eyes, orange eyes, hair between eyes, blonde hair, short hair, orange hair, double bun, bun cover, hair bow",93,https://danbooru.donmai.us/posts?tags=acfun_girl
acguy,gundam,"acguy, gundam","no humans, 1girl, blue eyes, mecha",99,https://danbooru.donmai.us/posts?tags=acguy
ach,busou_shinki,"ach, busou shinki","1girl, aqua eyes, blue eyes, green eyes, pink hair, long hair, ahoge, medium breasts, large breasts, doll joints",45,https://danbooru.donmai.us/posts?tags=ach
achakura,suzumiya_haruhi_no_yuuutsu,"achakura, suzumiya haruhi no yuuutsu","1girl, blue eyes, blue hair, long hair, kita high school uniform, serafuku, winter uniform, kita high school uniform, serafuku, blue skirt, winter uniform, blue sailor collar",114,https://danbooru.donmai.us/posts?tags=achakura
acheron_(boundless_choreo)_(honkai:_star_rail),honkai:_star_rail,"acheron (boundless choreo) (honkai: star rail), honkai: star rail",,57,https://danbooru.donmai.us/posts?tags=acheron_(boundless_choreo)_(honkai:_star_rail)
acheron_(honkai:_star_rail),honkai_(series),"acheron (honkai: star rail), honkai (series)","1girl, purple eyes, hair over one eye, purple hair, very long hair, long hair, streaked hair, hair ornament, large breasts, cleavage, thighs, leg tattoo, navel, black gloves, black shorts, white coat, black choker, single bare shoulder, bare shoulders, midriff, stomach",4649,https://danbooru.donmai.us/posts?tags=acheron_(honkai:_star_rail)
achi_cirno,touhou,"achi cirno, touhou","1girl, red eyes, red hair, short hair, hair bow, fiery wings, fiery wings",90,https://danbooru.donmai.us/posts?tags=achi_cirno
achikita_chinami,nijisanji,"achikita chinami, nijisanji","1girl, brown eyes, pink hair, long hair, twintails, ahoge, hair bow, white shirt, yellow bow, virtual youtuber, virtual youtuber",91,https://danbooru.donmai.us/posts?tags=achikita_chinami
achilles_(fate),fate_(series),"achilles (fate), fate (series)","1boy, mature male, yellow eyes, brown eyes, short hair, green hair, black shirt, undercut, muscular male, large pectorals",874,https://danbooru.donmai.us/posts?tags=achilles_(fate)
achilles_(fearless_diver)_(fate),fate_(series),"achilles (fearless diver) (fate), fate (series)","1boy, mature male, brown eyes, orange eyes, goggles on head, green hair, short hair, collarbone, black shirt, sleeveless shirt, orange pants, muscular male, undercut, large pectorals, abs, bara, sidepec, armband, black armband",110,https://danbooru.donmai.us/posts?tags=achilles_(fearless_diver)_(fate)
aciddrop_(arknights),arknights,"aciddrop (arknights), arknights","1girl, bird ears, animal ears, blue eyes, hair between eyes, white pupils, goggles on head, eyewear on head, brown hair, short hair, long hair, ahoge, large breasts, black shirt, black gloves, black shorts, long sleeves",111,https://danbooru.donmai.us/posts?tags=aciddrop_(arknights)
acolyte_(ragnarok_online),ragnarok_online,"acolyte (ragnarok online), ragnarok online","1girl, long hair, short hair, brown hair, long sleeves",459,https://danbooru.donmai.us/posts?tags=acolyte_(ragnarok_online)
acr_(girls'_frontline),girls'_frontline,"acr (girls' frontline), girls' frontline","1girl, holding gun, blue eyes, hair between eyes, mole under eye, blonde hair, short hair, medium hair, ahoge, hairclip, medium breasts, black gloves, adaptive combat rifle, assault rifle",46,https://danbooru.donmai.us/posts?tags=acr_(girls'_frontline)
acura_(gunvolt),azure_striker_gunvolt,"acura (gunvolt), azure striker gunvolt",,50,https://danbooru.donmai.us/posts?tags=acura_(gunvolt)
ad-6-0001a,project_a.d.a.,"ad-6-0001a, project a.d.a.","1girl, monster girl, white skin, long tail, pointy ears, very long tail, long tongue, tail, red eyes, white hair, long hair, very long hair, alien, albino, digitigrade",60,https://danbooru.donmai.us/posts?tags=ad-6-0001a
ada_vessalius,pandora_hearts,"ada vessalius, pandora hearts","1girl, green eyes, blonde hair, long hair, hair ribbon, large breasts, skirt",42,https://danbooru.donmai.us/posts?tags=ada_vessalius
ada_wong,resident_evil,"ada wong, resident evil","1girl, lips, brown eyes, short hair, black hair, bob cut, medium breasts, large breasts, red dress",707,https://danbooru.donmai.us/posts?tags=ada_wong
adachi_koichi,ryuu_ga_gotoku_(series),"adachi koichi, ryuu ga gotoku (series)","1boy, mature male, wrinkled skin, beard stubble, mustache stubble, beard, full beard, thick eyebrows, short hair, grey hair, navel hair, sparse chest hair, plump, thick thighs, navel, old man, bara, stubble, muscular male, large pectorals, abs, goatee, hairy, sparse stubble",53,https://danbooru.donmai.us/posts?tags=adachi_koichi
adachi_masahiro,working!!,"adachi masahiro, working!!",,32,https://danbooru.donmai.us/posts?tags=adachi_masahiro
adachi_rei,utau,"adachi rei, utau","1girl, orange eyes, orange hair, medium hair, hair ribbon, hairclip, white jacket, black shirt, open jacket, white gloves, white ribbon, long sleeves, turtleneck, one side up, headlamp, radio antenna, headset",3418,https://danbooru.donmai.us/posts?tags=adachi_rei
adachi_sakura,adachi_to_shimamura,"adachi sakura, adachi to shimamura","1girl, hair between eyes, blue eyes, black hair, blue hair, short hair, sweat, school uniform, white shirt, collared shirt, long sleeves",379,https://danbooru.donmai.us/posts?tags=adachi_sakura
adachi_taeko,sentimental_graffiti,"adachi taeko, sentimental graffiti","1girl, brown eyes, brown hair, short hair, short twintails, hair ribbon, freckles",37,https://danbooru.donmai.us/posts?tags=adachi_taeko
adachi_tenka,shoujo_ramune,"adachi tenka, shoujo ramune","1girl, brown eyes, hair between eyes, red eyes, black hair, long hair, very long hair, cube hair ornament, sidelocks, small breasts, collarbone, bare shoulders, one side up",74,https://danbooru.donmai.us/posts?tags=adachi_tenka
adachi_tooru,persona,"adachi tooru, persona","1boy, black hair, short hair, suit, white shirt, collared shirt, necktie, red necktie, formal, formal",645,https://danbooru.donmai.us/posts?tags=adachi_tooru
adagaki_aki,masamune-kun_no_revenge,"adagaki aki, masamune-kun no revenge","1girl, blue eyes, black hair, long hair, low twintails, small breasts, collarbone, school uniform, black pantyhose",180,https://danbooru.donmai.us/posts?tags=adagaki_aki
adagumo_no_saragimaru,len'en,"adagumo no saragimaru, len'en","1other, snake tail, red eyes, green hair, short hair, snake hair ornament, short ponytail, split ponytail, blunt bangs, ponytail, purple capelet, japanese clothes, long sleeves, wide sleeves, black sleeves",252,https://danbooru.donmai.us/posts?tags=adagumo_no_saragimaru
